kode_produk;tgl_berlaku;tanggal_berlaku;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000024;22/04/2043 00:00;22/04/2043;15160;14500;330
PROD-0000024;23/04/2043 00:00;23/04/2043;15130;14410;50
PROD-0000024;24/04/2043 00:00;24/04/2043;14920;14050;20
PROD-0000024;25/04/2043 00:00;25/04/2043;15340;14570;120
PROD-0000024;26/04/2043 00:00;26/04/2043;14980;14110;120
PROD-0000024;27/04/2043 00:00;27/04/2043;15070;14180;260
PROD-0000024;28/04/2043 00:00;28/04/2043;15100;14400;120
PROD-0000024;29/04/2043 00:00;29/04/2043;15130;14370;250
PROD-0000024;30/04/2043 00:00;30/04/2043;15160;14380;110
PROD-0000024;01/05/2043 00:00;01/05/2043;14980;14150;240
PROD-0000024;02/05/2043 00:00;02/05/2043;15370;14750;130
PROD-0000024;03/05/2043 00:00;03/05/2043;15190;14430;290
PROD-0000024;04/05/2043 00:00;04/05/2043;14920;14240;10
PROD-0000024;05/05/2043 00:00;05/05/2043;14890;14150;210
PROD-0000024;06/05/2043 00:00;06/05/2043;15190;14410;280
PROD-0000024;07/05/2043 00:00;07/05/2043;15190;14430;50
PROD-0000024;08/05/2043 00:00;08/05/2043;14950;14200;260
PROD-0000024;09/05/2043 00:00;09/05/2043;15070;14460;240
PROD-0000024;10/05/2043 00:00;10/05/2043;15070;14170;20
PROD-0000024;11/05/2043 00:00;11/05/2043;15190;14430;270
PROD-0000024;12/05/2043 00:00;12/05/2043;15130;14370;340
PROD-0000024;13/05/2043 00:00;13/05/2043;15130;14290;60
PROD-0000024;14/05/2043 00:00;14/05/2043;15130;14370;220
PROD-0000024;15/05/2043 00:00;15/05/2043;15220;14370;80
PROD-0000024;16/05/2043 00:00;16/05/2043;15160;14400;0
PROD-0000024;17/05/2043 00:00;17/05/2043;15160;14400;210
PROD-0000024;18/05/2043 00:00;18/05/2043;15100;14340;110
PROD-0000024;19/05/2043 00:00;19/05/2043;15120;14430;360
PROD-0000024;20/05/2043 00:00;20/05/2043;15270;14360;40
PROD-0000024;21/05/2043 00:00;21/05/2043;14850;14060;260
PROD-0000024;22/05/2043 00:00;22/05/2043;15030;14340;100
PROD-0000024;23/05/2043 00:00;23/05/2043;15030;14400;180
PROD-0000024;24/05/2043 00:00;24/05/2043;15210;14570;370
PROD-0000024;25/05/2043 00:00;25/05/2043;15030;14280;230
PROD-0000024;26/05/2043 00:00;26/05/2043;15030;14280;240
PROD-0000024;27/05/2043 00:00;27/05/2043;15300;14610;300
PROD-0000024;28/05/2043 00:00;28/05/2043;14940;14190;210
PROD-0000024;29/05/2043 00:00;29/05/2043;15180;14490;80
PROD-0000024;30/05/2043 00:00;30/05/2043;14970;14170;50
PROD-0000024;31/05/2043 00:00;31/05/2043;15330;14460;40
PROD-0000024;01/06/2043 00:00;01/06/2043;15210;14450;310
PROD-0000024;02/06/2043 00:00;02/06/2043;14970;14140;360
PROD-0000024;03/06/2043 00:00;03/06/2043;15150;14350;230
PROD-0000024;04/06/2043 00:00;04/06/2043;15240;14350;210
PROD-0000024;05/06/2043 00:00;05/06/2043;15330;14670;300
PROD-0000024;06/06/2043 00:00;06/06/2043;15090;14340;260
PROD-0000024;07/06/2043 00:00;07/06/2043;15150;14420;140
PROD-0000024;08/06/2043 00:00;08/06/2043;15360;14470;130
PROD-0000024;09/06/2043 00:00;09/06/2043;15270;14510;220
PROD-0000024;10/06/2043 00:00;10/06/2043;15090;14190;270
PROD-0000024;11/06/2043 00:00;11/06/2043;15270;14400;280
PROD-0000024;12/06/2043 00:00;12/06/2043;15120;14420;330
PROD-0000024;13/06/2043 00:00;13/06/2043;15090;14420;300
PROD-0000024;14/06/2043 00:00;14/06/2043;15000;14380;70
PROD-0000024;15/06/2043 00:00;15/06/2043;14910;14240;370
PROD-0000024;16/06/2043 00:00;16/06/2043;15120;14240;110
PROD-0000024;17/06/2043 00:00;17/06/2043;15060;14450;40
PROD-0000024;18/06/2043 00:00;18/06/2043;15150;14490;20
PROD-0000024;19/06/2043 00:00;19/06/2043;14960;14120;310
PROD-0000024;20/06/2043 00:00;20/06/2043;15380;14610;130
PROD-0000024;21/06/2043 00:00;21/06/2043;15110;14350;230
PROD-0000024;22/06/2043 00:00;22/06/2043;15110;14320;280
PROD-0000024;23/06/2043 00:00;23/06/2043;15050;14300;140
PROD-0000024;24/06/2043 00:00;24/06/2043;15170;14430;270
PROD-0000024;25/06/2043 00:00;25/06/2043;15020;14180;240
PROD-0000024;26/06/2043 00:00;26/06/2043;14930;14180;170
PROD-0000024;27/06/2043 00:00;27/06/2043;15050;14300;180
PROD-0000024;28/06/2043 00:00;28/06/2043;14990;14240;160
PROD-0000024;29/06/2043 00:00;29/06/2043;14990;14140;180
PROD-0000024;30/06/2043 00:00;30/06/2043;15140;14320;110
PROD-0000024;01/07/2043 00:00;01/07/2043;15110;14350;140
PROD-0000024;02/07/2043 00:00;02/07/2043;15050;14450;360
PROD-0000024;03/07/2043 00:00;03/07/2043;15050;14270;120
PROD-0000024;04/07/2043 00:00;04/07/2043;15110;14370;20
PROD-0000024;05/07/2043 00:00;05/07/2043;15230;14330;320
PROD-0000024;06/07/2043 00:00;06/07/2043;15050;14160;170
PROD-0000024;07/07/2043 00:00;07/07/2043;15200;14440;20
PROD-0000024;08/07/2043 00:00;08/07/2043;15290;14530;370
PROD-0000024;09/07/2043 00:00;09/07/2043;15170;14410;260
PROD-0000024;10/07/2043 00:00;10/07/2043;15230;14470;180
PROD-0000024;11/07/2043 00:00;11/07/2043;15170;14370;10
PROD-0000024;12/07/2043 00:00;12/07/2043;15170;14440;370
PROD-0000024;13/07/2043 00:00;13/07/2043;15080;14460;150
PROD-0000024;14/07/2043 00:00;14/07/2043;15110;14490;140
PROD-0000024;15/07/2043 00:00;15/07/2043;15200;14440;180
PROD-0000024;16/07/2043 00:00;16/07/2043;14930;14260;70
PROD-0000024;17/07/2043 00:00;17/07/2043;15170;14410;270
PROD-0000024;18/07/2043 00:00;18/07/2043;14900;14120;320
PROD-0000024;19/07/2043 00:00;19/07/2043;15290;14590;110
PROD-0000024;20/07/2043 00:00;20/07/2043;15130;14370;280
PROD-0000024;21/07/2043 00:00;21/07/2043;15170;14400;320
PROD-0000024;22/07/2043 00:00;22/07/2043;14980;14350;130
PROD-0000024;23/07/2043 00:00;23/07/2043;15080;14360;170
PROD-0000024;24/07/2043 00:00;24/07/2043;15290;14450;240
PROD-0000024;25/07/2043 00:00;25/07/2043;15080;14430;360
PROD-0000024;26/07/2043 00:00;26/07/2043;15350;14580;220
PROD-0000024;27/07/2043 00:00;27/07/2043;15020;14310;60
PROD-0000024;28/07/2043 00:00;28/07/2043;15160;14400;270
PROD-0000024;29/07/2043 00:00;29/07/2043;15190;14450;170
PROD-0000024;30/07/2043 00:00;30/07/2043;15080;14230;170
PROD-0000024;31/07/2043 00:00;31/07/2043;15350;14730;380
PROD-0000024;01/08/2043 00:00;01/08/2043;15170;14510;200
PROD-0000024;02/08/2043 00:00;02/08/2043;15170;14410;240
PROD-0000024;03/08/2043 00:00;03/08/2043;15080;14380;110
PROD-0000024;04/08/2043 00:00;04/08/2043;15160;14520;210
PROD-0000024;05/08/2043 00:00;05/08/2043;15260;14430;320
PROD-0000024;06/08/2043 00:00;06/08/2043;15140;14300;10
PROD-0000024;07/08/2043 00:00;07/08/2043;15230;14470;180
PROD-0000024;08/08/2043 00:00;08/08/2043;14920;14030;170
PROD-0000024;09/08/2043 00:00;09/08/2043;15110;14470;220
PROD-0000024;10/08/2043 00:00;10/08/2043;15070;14320;180
PROD-0000024;11/08/2043 00:00;11/08/2043;14980;14130;10
PROD-0000024;12/08/2043 00:00;12/08/2043;15230;14460;290
PROD-0000024;13/08/2043 00:00;13/08/2043;15160;14400;170
PROD-0000024;14/08/2043 00:00;14/08/2043;15260;14550;260
PROD-0000024;15/08/2043 00:00;15/08/2043;15260;14350;110
PROD-0000024;16/08/2043 00:00;16/08/2043;15050;14300;170
PROD-0000024;17/08/2043 00:00;17/08/2043;15130;14420;280
PROD-0000024;18/08/2043 00:00;18/08/2043;15230;14470;220
PROD-0000024;19/08/2043 00:00;19/08/2043;15100;14230;290
PROD-0000024;20/08/2043 00:00;20/08/2043;15010;14360;0
PROD-0000024;21/08/2043 00:00;21/08/2043;15400;14500;210
PROD-0000024;22/08/2043 00:00;22/08/2043;15040;14300;200
PROD-0000024;23/08/2043 00:00;23/08/2043;14950;14200;200
PROD-0000024;24/08/2043 00:00;24/08/2043;15280;14540;230
PROD-0000024;25/08/2043 00:00;25/08/2043;15250;14490;260
PROD-0000024;26/08/2043 00:00;26/08/2043;15190;14440;180
PROD-0000024;27/08/2043 00:00;27/08/2043;15340;14510;50
PROD-0000024;28/08/2043 00:00;28/08/2043;15220;14340;140
PROD-0000024;29/08/2043 00:00;29/08/2043;15340;14420;380
PROD-0000024;30/08/2043 00:00;30/08/2043;14980;14230;170
PROD-0000024;31/08/2043 00:00;31/08/2043;15400;14480;130
PROD-0000024;01/09/2043 00:00;01/09/2043;15220;14310;370
PROD-0000024;02/09/2043 00:00;02/09/2043;14980;14320;270
PROD-0000024;03/09/2043 00:00;03/09/2043;15190;14460;290
PROD-0000024;04/09/2043 00:00;04/09/2043;15400;14500;320
PROD-0000024;05/09/2043 00:00;05/09/2043;15100;14200;180
PROD-0000024;06/09/2043 00:00;06/09/2043;15160;14550;70
PROD-0000024;07/09/2043 00:00;07/09/2043;15310;14550;50
PROD-0000024;08/09/2043 00:00;08/09/2043;15100;14340;160
PROD-0000024;09/09/2043 00:00;09/09/2043;15070;14320;290
PROD-0000024;10/09/2043 00:00;10/09/2043;15190;14490;300
PROD-0000024;11/09/2043 00:00;11/09/2043;15190;14430;360
PROD-0000024;12/09/2043 00:00;12/09/2043;15190;14300;100
PROD-0000024;13/09/2043 00:00;13/09/2043;15280;14480;110
PROD-0000024;14/09/2043 00:00;14/09/2043;15160;14400;350
PROD-0000024;15/09/2043 00:00;15/09/2043;15220;14340;330
PROD-0000024;16/09/2043 00:00;16/09/2043;15190;14430;10
PROD-0000024;17/09/2043 00:00;17/09/2043;15100;14340;130
PROD-0000024;18/09/2043 00:00;18/09/2043;15070;14230;180
PROD-0000024;19/09/2043 00:00;19/09/2043;15360;14590;370
PROD-0000024;20/09/2043 00:00;20/09/2043;15120;14260;370
PROD-0000024;21/09/2043 00:00;21/09/2043;15030;14380;200
PROD-0000024;22/09/2043 00:00;22/09/2043;15390;14730;40
PROD-0000024;23/09/2043 00:00;23/09/2043;15210;14390;70
PROD-0000024;24/09/2043 00:00;24/09/2043;15060;14310;20
PROD-0000024;25/09/2043 00:00;25/09/2043;15030;14220;150
PROD-0000024;26/09/2043 00:00;26/09/2043;15150;14280;210
PROD-0000024;27/09/2043 00:00;27/09/2043;15300;14440;290
PROD-0000024;28/09/2043 00:00;28/09/2043;15180;14420;280
PROD-0000024;29/09/2043 00:00;29/09/2043;15150;14470;100
PROD-0000024;30/09/2043 00:00;30/09/2043;15240;14480;110
PROD-0000024;01/10/2043 00:00;01/10/2043;15090;14330;340
PROD-0000024;02/10/2043 00:00;02/10/2043;15210;14350;100
PROD-0000024;03/10/2043 00:00;03/10/2043;15210;14380;190
PROD-0000024;04/10/2043 00:00;04/10/2043;15120;14500;270
PROD-0000024;05/10/2043 00:00;05/10/2043;15270;14530;10
PROD-0000024;06/10/2043 00:00;06/10/2043;15300;14470;180
PROD-0000024;07/10/2043 00:00;07/10/2043;15270;14510;340
PROD-0000024;08/10/2043 00:00;08/10/2043;15300;14400;350
PROD-0000024;09/10/2043 00:00;09/10/2043;15390;14610;50
PROD-0000024;10/10/2043 00:00;10/10/2043;15150;14390;230
PROD-0000024;11/10/2043 00:00;11/10/2043;15330;14570;90
PROD-0000024;12/10/2043 00:00;12/10/2043;15390;14490;70
PROD-0000024;13/10/2043 00:00;13/10/2043;15330;14500;10
PROD-0000024;14/10/2043 00:00;14/10/2043;15360;14590;260
PROD-0000024;15/10/2043 00:00;15/10/2043;15210;14560;160
PROD-0000024;16/10/2043 00:00;16/10/2043;15240;14530;20
PROD-0000024;17/10/2043 00:00;17/10/2043;15210;14440;170
PROD-0000024;18/10/2043 00:00;18/10/2043;15330;14530;40
PROD-0000024;19/10/2043 00:00;19/10/2043;15260;14400;120
PROD-0000024;20/10/2043 00:00;20/10/2043;15200;14440;230
PROD-0000024;21/10/2043 00:00;21/10/2043;15170;14410;190
PROD-0000024;22/10/2043 00:00;22/10/2043;15200;14360;240
PROD-0000024;23/10/2043 00:00;23/10/2043;15330;14560;310
PROD-0000024;24/10/2043 00:00;24/10/2043;15320;14410;330
PROD-0000024;25/10/2043 00:00;25/10/2043;15110;14350;310
PROD-0000024;26/10/2043 00:00;26/10/2043;15110;14310;200
PROD-0000024;27/10/2043 00:00;27/10/2043;15050;14150;170
PROD-0000024;28/10/2043 00:00;28/10/2043;15170;14490;70
PROD-0000024;29/10/2043 00:00;29/10/2043;15270;14500;220
PROD-0000024;30/10/2043 00:00;30/10/2043;15170;14510;50
PROD-0000024;31/10/2043 00:00;31/10/2043;15440;14640;190
PROD-0000024;01/11/2043 00:00;01/11/2043;15290;14570;20
PROD-0000024;02/11/2043 00:00;02/11/2043;15080;14430;50
PROD-0000024;03/11/2043 00:00;03/11/2043;15230;14390;60
PROD-0000024;04/11/2043 00:00;04/11/2043;15200;14540;10
PROD-0000024;05/11/2043 00:00;05/11/2043;15260;14400;0
PROD-0000024;06/11/2043 00:00;06/11/2043;15260;14610;280
PROD-0000024;07/11/2043 00:00;07/11/2043;15200;14540;360
PROD-0000024;08/11/2043 00:00;08/11/2043;15410;14750;180
PROD-0000024;09/11/2043 00:00;09/11/2043;14990;14130;100
PROD-0000024;10/11/2043 00:00;10/11/2043;15170;14320;170
PROD-0000024;11/11/2043 00:00;11/11/2043;15230;14470;300
PROD-0000024;12/11/2043 00:00;12/11/2043;15050;14300;110
PROD-0000024;13/11/2043 00:00;13/11/2043;15240;14550;110
PROD-0000024;14/11/2043 00:00;14/11/2043;15050;14170;100
PROD-0000024;15/11/2043 00:00;15/11/2043;14960;14210;130
PROD-0000024;16/11/2043 00:00;16/11/2043;15230;14500;140
PROD-0000024;17/11/2043 00:00;17/11/2043;15350;14580;270
PROD-0000024;18/11/2043 00:00;18/11/2043;15080;14260;120
PROD-0000024;19/11/2043 00:00;19/11/2043;15410;14640;220
PROD-0000024;20/11/2043 00:00;20/11/2043;15500;14590;260
PROD-0000024;21/11/2043 00:00;21/11/2043;15080;14330;50
PROD-0000024;22/11/2043 00:00;22/11/2043;15320;14560;110
PROD-0000024;23/11/2043 00:00;23/11/2043;15350;14520;50
PROD-0000024;24/11/2043 00:00;24/11/2043;15260;14550;190
PROD-0000024;25/11/2043 00:00;25/11/2043;15260;14370;210
PROD-0000024;26/11/2043 00:00;26/11/2043;15290;14550;110
PROD-0000024;27/11/2043 00:00;27/11/2043;15410;14510;350
PROD-0000024;28/11/2043 00:00;28/11/2043;15470;14840;50
PROD-0000024;29/11/2043 00:00;29/11/2043;15320;14550;180
PROD-0000024;30/11/2043 00:00;30/11/2043;15440;14810;370
PROD-0000024;01/12/2043 00:00;01/12/2043;15140;14430;200
PROD-0000024;02/12/2043 00:00;02/12/2043;15070;14340;100
PROD-0000024;03/12/2043 00:00;03/12/2043;15380;14540;50
PROD-0000024;04/12/2043 00:00;04/12/2043;15110;14350;250
PROD-0000024;05/12/2043 00:00;05/12/2043;15440;14580;0
PROD-0000024;06/12/2043 00:00;06/12/2043;15320;14560;220
PROD-0000024;07/12/2043 00:00;07/12/2043;15290;14530;240
PROD-0000024;08/12/2043 00:00;08/12/2043;15320;14550;250
PROD-0000024;09/12/2043 00:00;09/12/2043;15260;14500;140
PROD-0000024;10/12/2043 00:00;10/12/2043;15200;14580;20
PROD-0000024;11/12/2043 00:00;11/12/2043;15160;14400;230
PROD-0000024;12/12/2043 00:00;12/12/2043;15410;14710;330
PROD-0000024;13/12/2043 00:00;13/12/2043;15110;14350;260
PROD-0000024;14/12/2043 00:00;14/12/2043;15410;14700;330
PROD-0000024;15/12/2043 00:00;15/12/2043;15260;14370;320
PROD-0000024;16/12/2043 00:00;16/12/2043;15040;14370;80
PROD-0000024;17/12/2043 00:00;17/12/2043;15080;14330;180
PROD-0000024;18/12/2043 00:00;18/12/2043;15100;14370;320
PROD-0000024;19/12/2043 00:00;19/12/2043;15220;14460;340
PROD-0000024;20/12/2043 00:00;20/12/2043;15340;14590;20
PROD-0000024;21/12/2043 00:00;21/12/2043;15400;14700;60
PROD-0000024;22/12/2043 00:00;22/12/2043;15310;14500;300
PROD-0000024;23/12/2043 00:00;23/12/2043;15460;14690;340
PROD-0000024;24/12/2043 00:00;24/12/2043;15310;14670;80
PROD-0000024;25/12/2043 00:00;25/12/2043;15160;14420;330
PROD-0000024;26/12/2043 00:00;26/12/2043;15190;14430;360
PROD-0000024;27/12/2043 00:00;27/12/2043;15250;14460;260
PROD-0000024;28/12/2043 00:00;28/12/2043;15490;14640;280
PROD-0000024;29/12/2043 00:00;29/12/2043;15220;14460;340
PROD-0000024;30/12/2043 00:00;30/12/2043;15400;14660;160
PROD-0000024;31/12/2043 00:00;31/12/2043;15250;14580;340
PROD-0000024;01/01/2044 00:00;01/01/2044;15130;14270;120
PROD-0000024;02/01/2044 00:00;02/01/2044;15430;14520;120
PROD-0000024;03/01/2044 00:00;03/01/2044;15190;14380;210
PROD-0000024;04/01/2044 00:00;04/01/2044;15220;14330;230
PROD-0000024;05/01/2044 00:00;05/01/2044;15490;14810;160
PROD-0000024;06/01/2044 00:00;06/01/2044;15250;14440;270
PROD-0000024;07/01/2044 00:00;07/01/2044;15430;14670;320
PROD-0000024;08/01/2044 00:00;08/01/2044;15460;14700;30
PROD-0000024;09/01/2044 00:00;09/01/2044;15250;14490;120
PROD-0000024;10/01/2044 00:00;10/01/2044;15460;14790;220
PROD-0000024;11/01/2044 00:00;11/01/2044;15250;14450;250
PROD-0000024;12/01/2044 00:00;12/01/2044;15370;14460;0
PROD-0000024;13/01/2044 00:00;13/01/2044;15280;14510;180
PROD-0000024;14/01/2044 00:00;14/01/2044;15520;14750;180
PROD-0000024;15/01/2044 00:00;15/01/2044;15310;14540;340
PROD-0000024;16/01/2044 00:00;16/01/2044;15160;14410;130
PROD-0000024;17/01/2044 00:00;17/01/2044;15280;14520;230
PROD-0000024;18/01/2044 00:00;18/01/2044;15190;14520;110
PROD-0000025;19/01/2044 00:00;19/01/2044;10160;9690;0
PROD-0000025;20/01/2044 00:00;20/01/2044;9940;9430;130
PROD-0000025;21/01/2044 00:00;21/01/2044;9960;9520;30
PROD-0000025;22/01/2044 00:00;22/01/2044;9960;9460;180
PROD-0000025;23/01/2044 00:00;23/01/2044;9940;9440;140
PROD-0000025;24/01/2044 00:00;24/01/2044;10060;9560;200
PROD-0000025;25/01/2044 00:00;25/01/2044;10100;9510;110
PROD-0000025;26/01/2044 00:00;26/01/2044;10060;9600;180
PROD-0000025;27/01/2044 00:00;27/01/2044;10060;9490;110
PROD-0000025;28/01/2044 00:00;28/01/2044;10080;9530;120
PROD-0000025;29/01/2044 00:00;29/01/2044;10080;9500;150
PROD-0000025;30/01/2044 00:00;30/01/2044;9980;9570;60
PROD-0000025;31/01/2044 00:00;31/01/2044;9900;9340;110
PROD-0000025;01/02/2044 00:00;01/02/2044;9900;9410;50
PROD-0000025;02/02/2044 00:00;02/02/2044;9960;9490;200
PROD-0000025;03/02/2044 00:00;03/02/2044;9900;9330;0
PROD-0000025;04/02/2044 00:00;04/02/2044;9980;9480;90
PROD-0000025;05/02/2044 00:00;05/02/2044;10020;9510;200
PROD-0000025;06/02/2044 00:00;06/02/2044;9960;9460;60
PROD-0000025;07/02/2044 00:00;07/02/2044;9980;9490;150
PROD-0000025;08/02/2044 00:00;08/02/2044;10140;9630;40
PROD-0000025;09/02/2044 00:00;09/02/2044;9980;9400;110
PROD-0000025;10/02/2044 00:00;10/02/2044;10000;9510;0
PROD-0000025;11/02/2044 00:00;11/02/2044;9860;9370;140
PROD-0000025;12/02/2044 00:00;12/02/2044;10140;9630;190
PROD-0000025;13/02/2044 00:00;13/02/2044;9920;9420;10
PROD-0000025;14/02/2044 00:00;14/02/2044;10120;9570;30
PROD-0000025;15/02/2044 00:00;15/02/2044;10060;9540;90
PROD-0000025;16/02/2044 00:00;16/02/2044;9980;9400;210
PROD-0000025;17/02/2044 00:00;17/02/2044;10060;9560;0
PROD-0000025;18/02/2044 00:00;18/02/2044;9980;9480;90
PROD-0000025;19/02/2044 00:00;19/02/2044;10020;9450;120
PROD-0000025;20/02/2044 00:00;20/02/2044;10180;9630;190
PROD-0000025;21/02/2044 00:00;21/02/2044;10060;9540;140
PROD-0000025;22/02/2044 00:00;22/02/2044;10020;9520;50
PROD-0000025;23/02/2044 00:00;23/02/2044;10120;9550;40
PROD-0000025;24/02/2044 00:00;24/02/2044;10080;9630;130
PROD-0000025;25/02/2044 00:00;25/02/2044;10140;9560;110
PROD-0000025;26/02/2044 00:00;26/02/2044;10160;9650;90
PROD-0000025;27/02/2044 00:00;27/02/2044;10080;9540;200
PROD-0000025;28/02/2044 00:00;28/02/2044;10060;9560;210
PROD-0000025;29/02/2044 00:00;29/02/2044;10120;9650;230
PROD-0000025;01/03/2044 00:00;01/03/2044;9920;9420;10
PROD-0000025;02/03/2044 00:00;02/03/2044;10140;9680;190
PROD-0000025;03/03/2044 00:00;03/03/2044;10040;9590;240
PROD-0000025;04/03/2044 00:00;04/03/2044;10020;9450;170
PROD-0000025;05/03/2044 00:00;05/03/2044;10120;9610;40
PROD-0000025;06/03/2044 00:00;06/03/2044;9920;9420;90
PROD-0000025;07/03/2044 00:00;07/03/2044;10100;9620;50
PROD-0000025;08/03/2044 00:00;08/03/2044;10060;9610;200
PROD-0000025;09/03/2044 00:00;09/03/2044;10160;9660;180
PROD-0000025;10/03/2044 00:00;10/03/2044;9940;9440;60
PROD-0000025;11/03/2044 00:00;11/03/2044;10100;9600;110
PROD-0000025;12/03/2044 00:00;12/03/2044;10220;9710;180
PROD-0000025;13/03/2044 00:00;13/03/2044;10140;9550;50
PROD-0000025;14/03/2044 00:00;14/03/2044;10000;9500;200
PROD-0000025;15/03/2044 00:00;15/03/2044;10020;9520;20
PROD-0000025;16/03/2044 00:00;16/03/2044;10040;9620;120
PROD-0000025;17/03/2044 00:00;17/03/2044;10200;9690;160
PROD-0000025;18/03/2044 00:00;18/03/2044;9920;9430;160
PROD-0000025;19/03/2044 00:00;19/03/2044;10170;9590;0
PROD-0000025;20/03/2044 00:00;20/03/2044;9950;9450;180
PROD-0000025;21/03/2044 00:00;21/03/2044;10110;9600;40
PROD-0000025;22/03/2044 00:00;22/03/2044;10110;9690;60
PROD-0000025;23/03/2044 00:00;23/03/2044;10090;9530;60
PROD-0000025;24/03/2044 00:00;24/03/2044;10090;9530;70
PROD-0000025;25/03/2044 00:00;25/03/2044;10110;9680;50
PROD-0000025;26/03/2044 00:00;26/03/2044;10210;9700;190
PROD-0000025;27/03/2044 00:00;27/03/2044;10130;9620;220
PROD-0000025;28/03/2044 00:00;28/03/2044;10130;9670;100
PROD-0000025;29/03/2044 00:00;29/03/2044;10130;9620;120
PROD-0000025;30/03/2044 00:00;30/03/2044;10010;9510;200
PROD-0000025;31/03/2044 00:00;31/03/2044;9990;9520;180
PROD-0000025;01/04/2044 00:00;01/04/2044;10150;9640;200
PROD-0000025;02/04/2044 00:00;02/04/2044;10190;9680;150
PROD-0000025;03/04/2044 00:00;03/04/2044;10030;9550;80
PROD-0000025;04/04/2044 00:00;04/04/2044;10150;9640;50
PROD-0000025;05/04/2044 00:00;05/04/2044;10110;9590;130
PROD-0000025;06/04/2044 00:00;06/04/2044;10070;9530;70
PROD-0000025;07/04/2044 00:00;07/04/2044;10190;9640;210
PROD-0000025;08/04/2044 00:00;08/04/2044;10190;9750;140
PROD-0000025;09/04/2044 00:00;09/04/2044;10270;9750;160
PROD-0000025;10/04/2044 00:00;10/04/2044;10290;9790;0
PROD-0000025;11/04/2044 00:00;11/04/2044;10030;9490;50
PROD-0000025;12/04/2044 00:00;12/04/2044;10090;9590;50
PROD-0000025;13/04/2044 00:00;13/04/2044;10010;9510;230
PROD-0000025;14/04/2044 00:00;14/04/2044;10270;9680;100
PROD-0000025;15/04/2044 00:00;15/04/2044;10210;9770;150
PROD-0000025;16/04/2044 00:00;16/04/2044;9990;9490;60
PROD-0000025;17/04/2044 00:00;17/04/2044;10010;9480;140
PROD-0000025;18/04/2044 00:00;18/04/2044;10090;9670;90
PROD-0000025;19/04/2044 00:00;19/04/2044;10010;9550;0
PROD-0000025;20/04/2044 00:00;20/04/2044;10150;9540;70
PROD-0000025;21/04/2044 00:00;21/04/2044;10030;9530;230
PROD-0000025;22/04/2044 00:00;22/04/2044;10250;9650;100
PROD-0000025;23/04/2044 00:00;23/04/2044;10270;9850;180
PROD-0000025;24/04/2044 00:00;24/04/2044;10170;9640;30
PROD-0000025;25/04/2044 00:00;25/04/2044;10330;9820;170
PROD-0000025;26/04/2044 00:00;26/04/2044;10150;9600;210
PROD-0000025;27/04/2044 00:00;27/04/2044;10170;9620;60
PROD-0000025;28/04/2044 00:00;28/04/2044;10050;9500;220
PROD-0000025;29/04/2044 00:00;29/04/2044;10170;9660;240
PROD-0000025;30/04/2044 00:00;30/04/2044;10250;9680;100
PROD-0000025;01/05/2044 00:00;01/05/2044;10090;9580;160
PROD-0000025;02/05/2044 00:00;02/05/2044;10050;9520;190
PROD-0000025;03/05/2044 00:00;03/05/2044;10010;9530;40
PROD-0000025;04/05/2044 00:00;04/05/2044;10110;9670;20
PROD-0000025;05/05/2044 00:00;05/05/2044;10070;9550;140
PROD-0000025;06/05/2044 00:00;06/05/2044;10130;9620;180
PROD-0000025;07/05/2044 00:00;07/05/2044;10130;9620;210
PROD-0000025;08/05/2044 00:00;08/05/2044;10230;9810;40
PROD-0000025;09/05/2044 00:00;09/05/2044;10030;9530;70
PROD-0000025;10/05/2044 00:00;10/05/2044;10130;9520;210
PROD-0000025;11/05/2044 00:00;11/05/2044;10130;9620;10
PROD-0000025;12/05/2044 00:00;12/05/2044;10130;9620;210
PROD-0000025;13/05/2044 00:00;13/05/2044;10250;9740;100
PROD-0000025;14/05/2044 00:00;14/05/2044;10110;9680;100
PROD-0000025;15/05/2044 00:00;15/05/2044;10270;9760;120
PROD-0000025;16/05/2044 00:00;16/05/2044;10090;9520;140
PROD-0000025;17/05/2044 00:00;17/05/2044;10130;9620;220
PROD-0000025;18/05/2044 00:00;18/05/2044;10190;9680;100
PROD-0000025;19/05/2044 00:00;19/05/2044;10160;9720;190
PROD-0000025;20/05/2044 00:00;20/05/2044;10200;9620;90
PROD-0000025;21/05/2044 00:00;21/05/2044;10200;9680;170
PROD-0000025;22/05/2044 00:00;22/05/2044;10280;9780;250
PROD-0000025;23/05/2044 00:00;23/05/2044;10120;9670;30
PROD-0000025;24/05/2044 00:00;24/05/2044;10240;9730;140
PROD-0000025;25/05/2044 00:00;25/05/2044;10300;9780;230
PROD-0000025;26/05/2044 00:00;26/05/2044;10080;9570;50
PROD-0000025;27/05/2044 00:00;27/05/2044;10300;9790;230
PROD-0000025;28/05/2044 00:00;28/05/2044;10300;9790;130
PROD-0000025;29/05/2044 00:00;29/05/2044;10240;9730;50
PROD-0000025;30/05/2044 00:00;30/05/2044;10320;9810;220
PROD-0000025;31/05/2044 00:00;31/05/2044;10160;9640;90
PROD-0000025;01/06/2044 00:00;01/06/2044;10200;9690;20
PROD-0000025;02/06/2044 00:00;02/06/2044;10240;9750;130
PROD-0000025;03/06/2044 00:00;03/06/2044;10140;9670;180
PROD-0000025;04/06/2044 00:00;04/06/2044;10180;9630;230
